...1,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,latitude,longitude
1056,Saint Vincent/Grenadines,all_energy_types,1980,0.2246521409881469,0.05175519509959832,NA,100.566,26008397196897.785,0,NA,NA,NA
1062,Samoa,all_energy_types,1980,0.4386108737397396,0.021310962688069895,0.47651,155.522,32835358718236.74,10716712468.946325,NA,-13.759029,-172.104629
1068,Sao Tome and Principe,all_energy_types,1980,0.1404070328014788,0.021310962688069895,NA,95.788,17066008580701.434,0,NA,NA,NA
1074,Saudi Arabia,all_energy_types,1980,484.68893077602644,6574.916873364228,NA,9691.47,582274336776112.5,0,NA,23.885942,45.079162
1080,Senegal,all_energy_types,1980,10.245534953731251,0,NA,5583.16,21365288868079.004,0,NA,14.497401,-14.452362
1086,Serbia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,44.016521,21.005859
1092,Seychelles,all_energy_types,1980,0.9391766232784206,0,NA,66.237,165082418804852.62,0,NA,-4.679574,55.491977
1098,Sierra Leone,all_energy_types,1980,3.1388663871333202,0,NA,3388.49,10785016768761.922,0,NA,8.460555,-11.779889
1104,Singapore,all_energy_types,1980,131.48622103097978,0,52.6156,2434.335,628860192197022.9,29095104417.167904,NA,1.352083,103.819836
1110,Slovakia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,48.669026,19.699024
1116,Slovenia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,46.151241,14.995463
1122,Solomon Islands,all_energy_types,1980,0.43183881221764,0,NA,230.55,21807744470800.426,0,NA,-9.64571,160.156194
1128,Somalia,all_energy_types,1980,4.825299063337951,0,NA,6281.14,8944168358006.03,0,NA,5.152149,46.199616
1134,South Africa,all_energy_types,1980,769.0898081244031,743.0454216228538,350.1582,28653.3,312504742816668.75,25572133245.34126,NA,-30.559482,22.937506
1140,South Korea,all_energy_types,1980,551.1352825313099,155.91165311355945,203.9762,38115.15,168350645104789.4,31458131344.56772,NA,35.907757,127.766922
1146,S. Sudan,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152,Spain,all_energy_types,1980,932.116851135944,274.6882704379798,746.067,37527.25,289186371803755.56,14546105472.125809,NA,40.463667,-3.74922
1158,Sri Lanka,all_energy_types,1980,25.890820811601078,4.457035625047761,NA,15035.8,20048112114269.758,0,NA,7.873054,80.771797
1164,Sudan,all_energy_types,1980,15.19894192783626,1.506989504370657,NA,14507.5,12197616647596.021,0,NA,12.862807,30.217636
1170,Suriname,all_energy_types,1980,11.435708074315908,2.6882257219379597,NA,359.531,370323200590744.2,0,NA,3.919305,-56.027783
1176,Sweden,all_energy_types,1980,609.7766658579186,255.92844722771616,223.4587,8312.39,854081065141311.25,31770769744.341953,NA,60.128161,18.643501
1182,Switzerland,all_energy_types,1980,333.631647513719,139.32873914283394,294.8215,6335.242,613138002287605,13175353981.60762,NA,46.818188,8.227512
1188,Syria,all_energy_types,1980,80.68916448990547,120.43087436559857,NA,8930.78,105191350538158.6,0,NA,34.802075,38.996815
1194,Taiwan,all_energy_types,1980,320.816446121772,68.43763081813523,150.4669,17682.93,211230486579069.56,24823890889.249573,NA,23.69781,120.960515
1200,Tajikistan,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,38.861034,71.276093
1206,Tanzania,all_energy_types,1980,11.041386569279133,3.0048457390178553,NA,18538.27,6934395625676.044,0,NA,-6.369028,34.888822
1212,Thailand,all_energy_types,1980,145.23869662373193,8.69062662516745,183.3096,47494.65,35603431262926.77,9224680576.64064,NA,15.870032,100.992541
1218,The Bahamas,all_energy_types,1980,17.676077685443705,0,NA,210.589,977247173291536.6,0,NA,NA,NA
1224,Timor-Leste,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,-8.874217,125.727539
1230,Togo,all_energy_types,1980,2.8026395604950207,0.115688083163808,NA,2720.83,11992784892974.63,0,NA,8.619543,0.824782
1236,Tonga,all_energy_types,1980,0.12342186084190193,0,NA,92.966,15456891145622.715,0,NA,-21.178986,-175.198242
1242,Trinidad and Tobago,all_energy_types,1980,49.67449626478901,161.19925818496043,NA,1084.74,NA,NA,NA,10.691803,-61.222503
1248,Tunisia,all_energy_types,1980,37.691408723924184,71.76341148863604,NA,6374.04,68846487644674.03,0,NA,33.886917,9.537499
1254,Turkey,all_energy_types,1980,293.1113943823615,112.50321331338282,416.0833,44101.73,77380454992156.25,8201751748.607136,NA,38.963745,35.243322
1260,Turkmenistan,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,38.969719,59.556278
