...1,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,latitude,longitude
54642,Iceland,all_energy_types,2019,0.2176014661341176,0.17228714664,19.3761,338.965,NA,NA,3.871221764,64.963051,-19.020835
54648,India,all_energy_types,2019,31.782739499292763,17.785372015287077,9310.29,1368140,23.230619307448627,3.413721752952138,2308.332020002,20.593684,78.96288
54654,Indonesia,all_energy_types,2019,8.042739296391945,17.05915167742517,3227.667,270984,29.67975709411605,2.4918119794860947,529.404672898,-0.789275,113.921327
54660,Iran,all_energy_types,2019,12.063298399615196,16.054438293434764,1099.27,82886.6,145.53979050431792,10.973917599511672,642.964293906,32.427908,53.688046
54666,Iraq,all_energy_types,2019,2.483367381359099,10.604831951884652,426.217,39309.8,63.174256326898096,5.826532919520101,154.661243618,33.223191,43.679291
54672,Ireland,all_energy_types,2019,0.6605973345313404,0.2035954748406646,416.234,4941.865,133.67369091048428,1.587081628438187,37.056083624,53.41291,-8.24389
54678,Israel,all_energy_types,2019,0.9650156144360088,0.41183789892540273,349.752,8518.31,113.2872147686582,2.7591425193737527,64.594443709,31.046051,34.851612
54684,Italy,all_energy_types,2019,6.7233638597735474,1.4434116058284985,2340.371,59910.75,112.22299603616293,2.8727769485152344,339.577060466,41.87194,12.56738
54690,Jamaica,all_energy_types,2019,0.14650051108928164,0.004443096,26.7529,2947.72,49.69960209561344,5.476060953738909,8.071670366,18.109581,-77.297508
54696,Japan,all_energy_types,2019,18.98367230131041,2.77044094852106,5359.05,126840.2,149.66605462077806,3.5423577502188657,1140.949687525,36.204824,138.252924
54702,Jordan,all_energy_types,2019,0.3958256401202212,0.03032215715458463,94.7813,10064,39.33084659382166,4.17619973687026,24.328952101,30.585164,36.238414
54708,Kazakhstan,all_energy_types,2019,3.352725527721704,8.140283907626134,464.79,18544.5,180.79352518114288,7.213420098800972,269.713173947,48.019573,66.923684
